Nombre,Latitud,Longitud,Pais,Siglas,Tipo,Poblacion
Seraitang,32.9368,100.7356,China,CHN,Capital Provincia,6907
Felsozsolca,48.1083,20.8556,Hungría,HUN,Ciudad,6521
Rodenberg,52.3128,9.3594,Alemania,DEU,Ciudad,6505
Sturgis,44.411,-103.4975,Estados Unidos,USA,Ciudad,6922
Iitti,60.8833,26.3333,Finlandia,FIN,Ciudad,6910
Neufchateau,48.3556,5.6961,Francia,FRA,Capital Provincia,6642
West Samoset,27.4702,-82.5552,Estados Unidos,USA,Ciudad,6921
Bern,40.4005,-75.9933,Estados Unidos,USA,Ciudad,6921
Treasure Island,27.774,-82.7663,Estados Unidos,USA,Ciudad,6921
Estaires,50.6439,2.7231,Francia,FRA,Ciudad,6420
Menderes,38.254,27.134,Turquía,TUR,Capital Provincia,6799
Gilwala,32.2925,74.0506,Pakistán,PAK,Ciudad,5968
Schoppingen,52.1,7.2331,Alemania,DEU,Ciudad,6820
Spring Lake Park,45.1161,-93.2451,Estados Unidos,USA,Ciudad,6919
Treze de Maio,-28.5589,-49.1478,Brasil,BRA,Ciudad,6876
Olevano Romano,41.8606,13.0319,Italia,ITA,Ciudad,6664
Black Jack,38.7993,-90.264,Estados Unidos,USA,Ciudad,6918
Camposano,40.95,14.5333,Italia,ITA,Ciudad,5320
Lewisburg,37.8096,-80.4327,Estados Unidos,USA,Ciudad,6917
Belmonte,40.3667,-7.35,Portugal,PRT,Capital Provincia,6859
Guican,6.4625,-72.4119,Colombia,COL,Capital Provincia,6909
Maquine,-29.675,-50.2069,Brasil,BRA,Ciudad,6905
Heber Springs,35.5003,-92.0332,Estados Unidos,USA,Ciudad,6916
Mandadam,16.5194,80.5139,India,IND,Ciudad,6588
Saue,59.3231,24.5622,Estonia,EST,Capital Provincia,5631
Galia,-22.2914,-49.5528,Brasil,BRA,Ciudad,6894
Capetinga,-20.6158,-47.0539,Brasil,BRA,Ciudad,6890
Conemaugh,40.2432,-78.966,Estados Unidos,USA,Ciudad,6913
West Slope,45.4962,-122.7731,Estados Unidos,USA,Ciudad,6913
Villmar,50.3914,8.1919,Alemania,DEU,Ciudad,6756
Besao,17.1,120.8167,Filipinas,PHL,Ciudad,6873
Glorinha,-29.8808,-50.7669,Brasil,BRA,Ciudad,6891
Roskovec,40.7375,19.7022,Albania,ALB,Ciudad,6657
Paradas,37.2903,-5.4967,España,ESP,Ciudad,6850
Woodland,45.9145,-122.7506,Estados Unidos,USA,Ciudad,6911
Zakan-Yurt,43.2617,45.4217,Rusia,RUS,Ciudad,6802
Ostiglia,45.0704,11.1364,Italia,ITA,Ciudad,6741
Veszto,46.9256,21.2639,Hungría,HUN,Ciudad,6855
Old Chelsea,45.5,-75.7833,Canadá,CAN,Ciudad,6909
El Maader El Kabir,29.8502,-9.6575,Marruecos,MAR,Ciudad,6885
Tiefenbach,48.6244,13.3989,Alemania,DEU,Ciudad,6772
Moelan-sur-Mer,47.8142,-3.6281,Francia,FRA,Ciudad,6765
Mercato Saraceno,43.95,12.2,Italia,ITA,Ciudad,6837
Oberrieden,47.2778,8.5781,Suiza,CHE,Ciudad,5083
Volkmarsen,51.3833,9.1167,Alemania,DEU,Ciudad,6804
Nova Uniao,-10.9039,-62.5608,Brasil,BRA,Ciudad,6895
Westbrook,41.3069,-72.4665,Estados Unidos,USA,Ciudad,6903
Cambo-les-Bains,43.3578,-1.4017,Francia,FRA,Ciudad,6609
Chasse-sur-Rhone,45.5806,4.8,Francia,FRA,Ciudad,6128
Kotananduru,17.4667,82.4667,India,IND,Ciudad,6013
Ferreira Gomes,0.8578,-51.18,Brasil,BRA,Ciudad,6901
Garabogaz,41.5397,52.57,Turkmenistán,TKM,Ciudad,6895
Orgeval,48.9206,1.9758,Francia,FRA,Ciudad,6479
Interlaken,46.6881,7.8646,Suiza,CHE,Capital Provincia,5592
Great Barrington,42.211,-73.3416,Estados Unidos,USA,Ciudad,6901
Nandy,48.5842,2.5661,Francia,FRA,Ciudad,6179
Gulf Breeze,30.3685,-87.1769,Estados Unidos,USA,Ciudad,6900
Sao Joao Batista do Gloria,-20.6408,-46.5058,Brasil,BRA,Ciudad,6887
Boa Vista,-7.2589,-36.24,Brasil,BRA,Ciudad,6884
Viola,41.1287,-74.0855,Estados Unidos,USA,Ciudad,6898
Freeland,43.5198,-84.1124,Estados Unidos,USA,Ciudad,6898
Noyelles-Godault,50.42,2.9939,Francia,FRA,Ciudad,5828
Jevnaker,60.2389,10.3931,Noruega,NOR,Capital Provincia,6867
Bandjoun,5.35,10.4,Camerún,CMR,Ciudad,6872
Avon,42.8955,-77.7341,Estados Unidos,USA,Ciudad,6897
Lake Mills,43.0776,-88.9054,Estados Unidos,USA,Ciudad,6897
Byron,42.1224,-89.2665,Estados Unidos,USA,Ciudad,6896
Limeira d'Oeste,-19.5508,-50.5808,Brasil,BRA,Ciudad,6890
Hulin,49.3169,17.4638,República Checa,CZE,Ciudad,6687
Latimer,30.4972,-88.8607,Estados Unidos,USA,Ciudad,6895
Loison-sous-Lens,50.4383,2.8683,Francia,FRA,Ciudad,5379
Loudun,47.01,0.0836,Francia,FRA,Ciudad,6740
Thermalito,39.4909,-121.615,Estados Unidos,USA,Ciudad,6894
Schoorl,52.7014,4.6944,Netherlands,NLD,Ciudad,6586
Whitemarsh Island,32.0304,-81.0109,Estados Unidos,USA,Ciudad,6893
Colusa,39.2059,-122.0125,Estados Unidos,USA,Ciudad,6891
Union,39.909,-84.2896,Estados Unidos,USA,Ciudad,6891
Junction City,44.2067,-123.2101,Estados Unidos,USA,Ciudad,6891
Santiago Yaveo,17.3333,-95.7,México,MEX,Ciudad,6885
Ellanuru,14.7,78.08,India,IND,Ciudad,6715
Merrimac,42.8386,-71.0119,Estados Unidos,USA,Ciudad,6890
Ben Lomond,37.0782,-122.0882,Estados Unidos,USA,Ciudad,6890
Felizburgo,-16.6389,-40.7608,Brasil,BRA,Ciudad,6877
Ocampo,22.833,-99.333,México,MEX,Capital Provincia,5095
Alto Paraiso de Goias,-14.1328,-47.51,Brasil,BRA,Ciudad,6885
Marilena,-22.7358,-53.04,Brasil,BRA,Ciudad,6858
Stare Mesto,49.0752,17.4334,República Checa,CZE,Ciudad,6572
Ait Said,31.4458,-9.4383,Marruecos,MAR,Ciudad,6819
University Park,41.4461,-87.7154,Estados Unidos,USA,Ciudad,6887
Sidhar,24.5484,87.9332,India,IND,Ciudad,5362
Sury-le-Comtal,45.5375,4.1831,Francia,FRA,Ciudad,6612
Gleneagle,39.0453,-104.8288,Estados Unidos,USA,Ciudad,6885
Mountainside,40.6811,-74.36,Estados Unidos,USA,Ciudad,6885
Saint-Pol-de-Leon,48.6853,-3.9864,Francia,FRA,Ciudad,6603
Ludres,48.6217,6.1617,Francia,FRA,Ciudad,6134
Akka,29.3908,-8.2564,Marruecos,MAR,Ciudad,6870
Jerichow,52.4995,12.028,Alemania,DEU,Ciudad,6858
Brendola,45.4667,11.45,Italia,ITA,Ciudad,6624
Battle,50.92,0.48,Reino Unido,GBR,Ciudad,6673
Moores Mill,34.8491,-86.5222,Estados Unidos,USA,Ciudad,6882
East Buffalo,40.9337,-76.9135,Estados Unidos,USA,Ciudad,6882
Peronnas,46.1786,5.2028,Francia,FRA,Ciudad,6509
Mambai,-14.4878,-46.1128,Brasil,BRA,Ciudad,6871
Perry,30.109,-83.5821,Estados Unidos,USA,Ciudad,6879
Sommatino,37.3369,13.9975,Italia,ITA,Ciudad,6877
Chestertown,39.2182,-76.0714,Estados Unidos,USA,Ciudad,6878
Saint-Alban-Leysse,45.58,5.9581,Francia,FRA,Ciudad,6146
Almenno San Salvatore,45.75,9.5875,Italia,ITA,Ciudad,5677
Labarthe-sur-Leze,43.4517,1.4,Francia,FRA,Ciudad,6275
Campo Florido,-19.7608,-48.5719,Brasil,BRA,Ciudad,6870
Brindas,45.7211,4.6936,Francia,FRA,Ciudad,6315
Pietraperzia,37.4,14.1333,Italia,ITA,Ciudad,6817
Baswa,24.1472,87.8802,India,IND,Ciudad,5511
Digalgram,24.0474,87.6432,India,IND,Ciudad,6284
Sant'Agostino,44.792,11.3869,Italia,ITA,Ciudad,6842
Fishtoft,52.9617,0.0259,Reino Unido,GBR,Ciudad,6835
Saanen,46.4831,7.2664,Suiza,CHE,Ciudad,6817
Holmes Chapel,53.204,-2.353,Reino Unido,GBR,Ciudad,5605
North Stormont,45.2167,-75.0,Canadá,CAN,Ciudad,6873
St. Martinville,30.1263,-91.8319,Estados Unidos,USA,Ciudad,6872
Harrisville,41.2853,-111.9859,Estados Unidos,USA,Ciudad,6872
Pottmes,48.5833,11.1,Alemania,DEU,Ciudad,6789
Alexandria,55.98,-4.58,Reino Unido,GBR,Ciudad,6860
Kandaran,25.2828,87.9904,India,IND,Ciudad,5634
Cuitegi,-6.8928,-35.5228,Brasil,BRA,Ciudad,6841
Beaufort-en-Vallee,47.4394,-0.2156,Francia,FRA,Ciudad,6682
Huron,41.3913,-82.5635,Estados Unidos,USA,Ciudad,6869
Mechanicstown,41.4472,-74.3914,Estados Unidos,USA,Ciudad,6869
Alnwick/Haldimand,44.0833,-78.0333,Canadá,CAN,Ciudad,6869
Balozi,56.875,24.1194,Letonia,LVA,Ciudad,6780
Parai,-28.5939,-51.7858,Brasil,BRA,Ciudad,6812
Granito,-7.7158,-39.615,Brasil,BRA,Ciudad,6855
Senador Sa,-3.3508,-40.4628,Brasil,BRA,Ciudad,6852
Rosice,49.1824,16.3879,República Checa,CZE,Ciudad,6368
Kavuru,16.1333,80.1167,India,IND,Ciudad,6491
Ban Haet,16.2,102.7492,Tailandia,THA,Capital Provincia,6722
Assays,30.5981,-7.6523,Marruecos,MAR,Ciudad,6838
Oberuzwil,47.4294,9.1236,Suiza,CHE,Ciudad,6412
Salto da Divisa,-16.0028,-39.9469,Brasil,BRA,Ciudad,6859
Loomis,38.8093,-121.1955,Estados Unidos,USA,Ciudad,6866
Nervesa della Battaglia,45.8333,12.2167,Italia,ITA,Ciudad,6675
Great Chart,51.1409,0.8372,Reino Unido,GBR,Ciudad,6801
Northam,-31.6531,116.6661,Australia,AUS,Ciudad,6548
Askern,53.6167,-1.15,Reino Unido,GBR,Ciudad,5570
Kasimpur,22.765,88.5136,India,IND,Ciudad,5427
Jackson,41.008,-75.3578,Estados Unidos,USA,Ciudad,6865
Montegiorgio,43.1307,13.5371,Italia,ITA,Ciudad,6723
Kisanpur,26.9333,85.5833,Nepal,NPL,Ciudad,5506
Montaigu,46.9728,-1.31,Francia,FRA,Ciudad,5160
Balatgi,16.1114,76.9487,India,IND,Ciudad,6644
Schwendi,48.1756,9.9758,Alemania,DEU,Ciudad,6726
Wutoschingen,47.6636,8.3689,Alemania,DEU,Ciudad,6612
Nagatoro,36.11,139.11,Japón,JPN,Ciudad,6643
King,36.2766,-80.3564,Estados Unidos,USA,Ciudad,6861
Breidenbach,50.8833,8.4667,Alemania,DEU,Ciudad,6711
Guenes,43.2139,-3.0942,España,ESP,Ciudad,6699
West Glens Falls,43.3019,-73.6874,Estados Unidos,USA,Ciudad,6860
Leinburg,49.4517,11.31,Alemania,DEU,Ciudad,6634
Herdorf,50.7775,7.9547,Alemania,DEU,Ciudad,6498
Youngtown,33.5846,-112.3047,Estados Unidos,USA,Ciudad,6859
Mesola,44.9206,12.23,Italia,ITA,Ciudad,6778
Phelps,42.9574,-77.048,Estados Unidos,USA,Ciudad,6858
Upper Nazareth,40.7369,-75.3346,Estados Unidos,USA,Ciudad,6858
Lemoore Station,36.2633,-119.9049,Estados Unidos,USA,Ciudad,6858
Erere,-6.0319,-38.3489,Brasil,BRA,Ciudad,6840
Arges,39.805,-4.0572,España,ESP,Ciudad,6621
Landore,51.64,-3.94,Reino Unido,GBR,Ciudad,6168
Lutherville,39.4239,-76.6176,Estados Unidos,USA,Ciudad,6856
Milford,39.1699,-84.2811,Estados Unidos,USA,Ciudad,6855
Pirdop,42.7011,24.1857,Bulgaria,BGR,Ciudad,6812
Spisska Bela,49.1858,20.4567,Eslovaquia,SVK,Ciudad,6657
Upper Mount Bethel,40.8984,-75.1386,Estados Unidos,USA,Ciudad,6853
Welshpool,52.6597,-3.1473,Reino Unido,GBR,Ciudad,6664
Bannockburn,56.09,-3.91,Reino Unido,GBR,Ciudad,6840
Greenbrier,36.4239,-86.7976,Estados Unidos,USA,Ciudad,6852
Letovice,49.5471,16.5736,República Checa,CZE,Ciudad,6720
Nova Maiachka,46.6033,33.2283,Ucrania,UKR,Ciudad,6811
Noratus,40.38,45.18,Armenia,ARM,Ciudad,6732
Tabernacle,39.8192,-74.6551,Estados Unidos,USA,Ciudad,6851
Nizhnyaya Tavda,57.6743,66.1735,Rusia,RUS,Ciudad,6846
Georgensgmund,49.1833,11.0,Alemania,DEU,Ciudad,6706
San Antonio de Vilamajor,41.6726,2.4,España,ESP,Ciudad,6383
Venta de Banos,41.9333,-4.5,España,ESP,Ciudad,6399
Saint-Pierre-d'Oleron,45.9436,-1.3058,Francia,FRA,Ciudad,6683
Meung-sur-Loire,47.8286,1.6983,Francia,FRA,Ciudad,6527
Maulbronn,49.0003,8.8108,Alemania,DEU,Ciudad,6588
Lecanto,28.8359,-82.488,Estados Unidos,USA,Ciudad,6847
Ribeiro Goncalves,-7.5578,-45.2419,Brasil,BRA,Ciudad,6845
Montebello Vicentino,45.45,11.3833,Italia,ITA,Ciudad,6542
Mount Cotton,-27.6188,153.221,Australia,AUS,Ciudad,6835
Eldridge,41.639,-90.5809,Estados Unidos,USA,Ciudad,6846
Teius,46.2,23.68,Rumanía,ROU,Ciudad,6695
East Earl,40.1235,-76.0332,Estados Unidos,USA,Ciudad,6845
Soleuvre,49.5333,5.9333,Luxembourg,LUX,Ciudad,6248
Argamasilla de Alba,39.1292,-3.0889,España,ESP,Ciudad,6844
Dobruska,50.292,16.1601,República Checa,CZE,Ciudad,6651
Old Greenwich,41.0253,-73.5691,Estados Unidos,USA,Ciudad,6844
Idabel,33.9041,-94.8294,Estados Unidos,USA,Ciudad,6843
Mehun-sur-Yevre,47.1453,2.2158,Francia,FRA,Ciudad,6574
Piedimonte San Germano,41.5,13.7333,Italia,ITA,Ciudad,6469
South Patrick Shores,28.202,-80.6137,Estados Unidos,USA,Ciudad,6842
Peace River,56.2339,-117.2897,Canadá,CAN,Ciudad,6842
Isenbuttel,52.4358,10.5794,Alemania,DEU,Ciudad,6496
Sunnyvale,32.7974,-96.5577,Estados Unidos,USA,Ciudad,6841
Bee Cave,30.3084,-97.9629,Estados Unidos,USA,Ciudad,6841
Bonfim,-20.3269,-44.2389,Brasil,BRA,Ciudad,6818
Haag in Oberbayern,48.162,12.1794,Alemania,DEU,Ciudad,6520
Lovejoy,33.4426,-84.3176,Estados Unidos,USA,Ciudad,6840
Gigean,43.4997,3.7111,Francia,FRA,Ciudad,6450
Clay,40.2353,-76.2369,Estados Unidos,USA,Ciudad,6839
Torgiano,43.0256,12.4342,Italia,ITA,Ciudad,6662
Garsten,48.0217,14.4089,Austria,AUT,Ciudad,6711
Chugqensumdo,33.4352,101.4866,China,CHN,Capital Provincia,6834
Banpur,23.4484,88.7511,India,IND,Ciudad,5888
Sekigahara,35.3653,136.4672,Japón,JPN,Ciudad,6701
Acs,47.71,18.0156,Hungría,HUN,Ciudad,6771
Guarena,38.85,-6.0833,España,ESP,Ciudad,6812
Almenno San Bartolomeo,45.7489,9.5797,Italia,ITA,Ciudad,6247
Loriol-sur-Drome,44.7517,4.8225,Francia,FRA,Ciudad,6605
Machern,51.3583,12.6278,Alemania,DEU,Ciudad,6664
Delfinopolis,-20.3439,-46.8539,Brasil,BRA,Ciudad,6830
Fircrest,47.2307,-122.5157,Estados Unidos,USA,Ciudad,6835
Negreira,42.911,-8.735,España,ESP,Ciudad,6775
Annezin,50.5336,2.6183,Francia,FRA,Ciudad,5871
Altenkirchen,50.6872,7.6456,Alemania,DEU,Capital Provincia,6263
Gelterkinden,47.4653,7.8528,Suiza,CHE,Ciudad,6200
Ladbergen,52.1367,7.7372,Alemania,DEU,Ciudad,6705
San Feliu de Codinas,41.6885,2.1647,España,ESP,Ciudad,6406
Dunbar,39.9637,-79.6027,Estados Unidos,USA,Ciudad,6833
Bietigheim,48.9103,8.2531,Alemania,DEU,Ciudad,6374
Hainburg an der Donau,48.1478,16.9419,Austria,AUT,Ciudad,6570
Alstonville,-28.8317,153.4344,Australia,AUS,Ciudad,5739
Livada,47.8667,23.1333,Rumanía,ROU,Ciudad,6773
Lincoln,42.4266,-71.3086,Estados Unidos,USA,Ciudad,6830
Ghafsai,34.6333,-4.9167,Marruecos,MAR,Ciudad,6361
Renascenca,-26.1578,-52.9689,Brasil,BRA,Ciudad,6812
Milo,42.615,-77.0031,Estados Unidos,USA,Ciudad,6828
Buttstadt,51.1167,11.4167,Alemania,DEU,Ciudad,6707
Dumpagadapa,16.5989,81.3688,India,IND,Ciudad,5467
San Vincenzo,43.1007,10.5388,Italia,ITA,Ciudad,6827
Mozonte,13.65,-86.45,Nicaragua,NIC,Capital Provincia,6795
Cacimbas,-7.2108,-37.0578,Brasil,BRA,Ciudad,6814
Ban Bang Pakong,13.5051,100.9567,Tailandia,THA,Ciudad,6416
Chainpur,29.55,81.2,Nepal,NPL,Ciudad,6642
Huntertown,41.2155,-85.1715,Estados Unidos,USA,Ciudad,6824
Klingenberg,50.9019,13.5441,Alemania,DEU,Ciudad,6746
Saint-Andre-des-Eaux,47.3139,-2.3108,Francia,FRA,Ciudad,6558
Sandycroft,53.195,-2.999,Reino Unido,GBR,Ciudad,6724
Gluszyca,50.6874,16.3717,Polonia,POL,Ciudad,6426
Oberhausbergen,48.6067,7.6853,Francia,FRA,Ciudad,5398
Riudoms,41.1391,1.052,España,ESP,Ciudad,6617
Erval Seco,-27.5489,-53.5039,Brasil,BRA,Ciudad,6802
Sallent,41.8259,1.8949,España,ESP,Ciudad,6717
Crossett,33.128,-91.9631,Estados Unidos,USA,Ciudad,6820
Chaleshtar,32.3786,50.7867,Irán,IRN,Ciudad,6720
Waldeck,51.2,9.0667,Alemania,DEU,Ciudad,6761
Kropp,54.4111,9.5087,Alemania,DEU,Ciudad,6612
Ostrach,47.9525,9.3814,Alemania,DEU,Ciudad,6757
Bilmak,47.3589,36.65,Ucrania,UKR,Capital Provincia,6802
Baboua,5.7833,14.8192,República Centroafricana,CAF,Ciudad,6812
Knyaginino,55.8167,45.0333,Rusia,RUS,Ciudad,6804
Mejji,31.55,-9.35,Marruecos,MAR,Ciudad,6750
Santo Antonio do Pinhal,-22.8269,-45.6628,Brasil,BRA,Ciudad,6767
Chiang Kham,19.5233,100.3,Tailandia,THA,Capital Provincia,6748
Campo Largo,-3.8119,-42.6289,Brasil,BRA,Ciudad,6803
Taneytown,39.657,-77.1683,Estados Unidos,USA,Ciudad,6817
Teteringen,51.6086,4.8206,Netherlands,NLD,Ciudad,5371
Jandaira,-5.3558,-36.1278,Brasil,BRA,Ciudad,6801
Mount Vernon,37.9364,-87.8959,Estados Unidos,USA,Ciudad,6816
Glen Innes,-29.7317,151.7511,Australia,AUS,Ciudad,6155
Roteiro,-9.8328,-35.9778,Brasil,BRA,Ciudad,6803
Znada,31.2333,-8.7333,Marruecos,MAR,Ciudad,6712
Nova Siri,40.15,16.5333,Italia,ITA,Ciudad,6810
San Francisco del Norte,13.1992,-86.7717,Nicaragua,NIC,Capital Provincia,6758
Cittaducale,42.3833,12.95,Italia,ITA,Ciudad,6719
Fort Myers Shores,26.7135,-81.7383,Estados Unidos,USA,Ciudad,6813
Offenbach an der Queich,49.1977,8.1974,Alemania,DEU,Ciudad,6393
Kirtland,41.5969,-81.3406,Estados Unidos,USA,Ciudad,6812
Vizinga,61.075,50.1031,Rusia,RUS,Ciudad,6810
Glashutte,50.85,13.7833,Alemania,DEU,Ciudad,6741
Hornostaivka,47.007,33.728,Ucrania,UKR,Capital Provincia,6745
Castello d'Argile,44.6811,11.2967,Italia,ITA,Ciudad,6583
Tyrnava,64.75,25.65,Finlandia,FIN,Capital Provincia,6793
Lakes of the Four Seasons,41.4074,-87.2203,Estados Unidos,USA,Ciudad,6809
Verneuil-sur-Avre,48.7389,0.9278,Francia,FRA,Ciudad,6602
Rheurdt,51.4667,6.4667,Alemania,DEU,Ciudad,6589
Bolzano Vicentino,45.6,11.6167,Italia,ITA,Ciudad,6480
Oensingen,47.2886,7.7139,Suiza,CHE,Ciudad,6284
Faget,45.85,22.18,Rumanía,ROU,Ciudad,6761
Yamba,-29.44,153.3594,Australia,AUS,Ciudad,6076
Nagaya,35.4308,140.2269,Japón,JPN,Ciudad,6664
Central de Minas,-18.7619,-41.3058,Brasil,BRA,Ciudad,6772
Senov,49.7931,18.3761,República Checa,CZE,Ciudad,6419
Sao Miguel do Anta,-20.7069,-42.7189,Brasil,BRA,Ciudad,6760
Inari,68.9055,27.0176,Finlandia,FIN,Capital Provincia,6804
Marion,34.1787,-79.3966,Estados Unidos,USA,Ciudad,6804
San Martin,37.0829,-121.5963,Estados Unidos,USA,Ciudad,6803
Arran-Elderslie,44.4,-81.2,Canadá,CAN,Ciudad,6803
Kristinestad,62.2736,21.3778,Finlandia,FIN,Capital Provincia,6793
Bani Bangou,15.0408,2.705,Níger,NER,Ciudad,6788
Periquito,-19.1578,-42.2339,Brasil,BRA,Ciudad,6773
Kimberly,44.267,-88.3377,Estados Unidos,USA,Ciudad,6802
Taylor Mill,39.0092,-84.4988,Estados Unidos,USA,Ciudad,6802
Yardville,40.1849,-74.6603,Estados Unidos,USA,Ciudad,6801
East Shoreham,40.946,-72.8811,Estados Unidos,USA,Ciudad,6801
Ballingry,56.15,-3.3333,Reino Unido,GBR,Ciudad,5740
Ipuacu,-26.6308,-52.455,Brasil,BRA,Ciudad,6798
Phan Thong,13.4681,101.0953,Tailandia,THA,Capital Provincia,6228
Badalabad,38.5733,44.925,Irán,IRN,Ciudad,6725
Nachrodt-Wiblingwerde,51.3167,7.65,Alemania,DEU,Ciudad,6573
Risor,58.7247,9.23,Noruega,NOR,Capital Provincia,6762
Racherla,15.4667,78.9667,India,IND,Ciudad,6518
General Fernandez Oro,-38.95,-67.9167,Argentina,ARG,Ciudad,6772
South Hanover,40.2962,-76.7085,Estados Unidos,USA,Ciudad,6797
Ytyk-Kyuyel',62.3623,133.5625,Rusia,RUS,Ciudad,6796
Mutzig,48.5386,7.4542,Francia,FRA,Ciudad,6042
Bienenbuttel,53.1416,10.4868,Alemania,DEU,Ciudad,6728
Valley Park,38.5513,-90.4924,Estados Unidos,USA,Ciudad,6796
Velizh,55.6,31.2,Rusia,RUS,Ciudad,6788
Saint-Yrieix-la-Perche,45.5144,1.2033,Francia,FRA,Ciudad,6729
Svelvik,59.6068,10.4023,Noruega,NOR,Ciudad,6685
Waldsassen,50.0,12.3,Alemania,DEU,Ciudad,6694
Waldmunchen,49.3785,12.7049,Alemania,DEU,Ciudad,6728
Natividade da Serra,-23.3756,-45.4419,Brasil,BRA,Ciudad,6786
Thousand Palms,33.815,-116.3545,Estados Unidos,USA,Ciudad,6794
Amory,33.9813,-88.4823,Estados Unidos,USA,Ciudad,6794
Tauste,41.9203,-1.2547,España,ESP,Ciudad,6777
Brech,47.7206,-2.9956,Francia,FRA,Ciudad,6631
Galaga,16.2667,76.8333,India,IND,Ciudad,6592
Columbus,43.3354,-89.03,Estados Unidos,USA,Ciudad,6793
Mahurapur,24.5079,87.8231,India,IND,Ciudad,5348
Celeiroz,41.5122,-8.451,Portugal,PRT,Ciudad,6000
Lake Mathews,33.825,-117.3683,Estados Unidos,USA,Ciudad,6792
Marvin,34.989,-80.8032,Estados Unidos,USA,Ciudad,6792
Herne,50.7242,4.0339,Bélgica,BEL,Ciudad,6643
Douar el Caid el Gueddari,34.4167,-6.0833,Marruecos,MAR,Ciudad,6643
Heitersheim,47.8753,7.6547,Alemania,DEU,Ciudad,6257
Fowler,36.6243,-119.6737,Estados Unidos,USA,Ciudad,6790
Mellingen,47.4192,8.2764,Suiza,CHE,Ciudad,5633
Robecco sul Naviglio,45.4333,8.8833,Italia,ITA,Ciudad,6723
Kervignac,47.7633,-3.2389,Francia,FRA,Ciudad,6622
Villares de la Reina,41.0028,-5.6333,España,ESP,Ciudad,6491
Malaunay,49.5261,1.0403,Francia,FRA,Ciudad,6126
Fishhook,61.711,-149.2657,Estados Unidos,USA,Ciudad,6788
Sermide,45.0035,11.2929,Italia,ITA,Ciudad,6089
Kraslice,50.3238,12.5176,República Checa,CZE,Ciudad,6705
Ampfing,48.2667,12.4167,Alemania,DEU,Ciudad,6576
Courtepin,46.8667,7.1167,Suiza,CHE,Ciudad,5451
Chapelhall,55.845,-3.9472,Reino Unido,GBR,Ciudad,6690
Le Cendre,45.7225,3.1872,Francia,FRA,Ciudad,5489
Landriano,45.3167,9.2667,Italia,ITA,Ciudad,6377
Hoosick,42.8903,-73.3561,Estados Unidos,USA,Ciudad,6786
Almese,45.1167,7.4,Italia,ITA,Ciudad,6426
Bandeirantes,-19.9178,-54.3639,Brasil,BRA,Ciudad,6783
Castel di Sangro,41.7842,14.1085,Italia,ITA,Ciudad,6705
Comercinho,-16.2958,-41.7928,Brasil,BRA,Ciudad,6774
Hersin-Coupigny,50.4461,2.6478,Francia,FRA,Ciudad,6263
Hombourg-Haut,49.1258,6.7781,Francia,FRA,Ciudad,6272
Breinigsville,40.5394,-75.6344,Estados Unidos,USA,Ciudad,6784
Marles-les-Mines,50.5022,2.5022,Francia,FRA,Ciudad,5561
Sarkisla,39.3506,36.4095,Turquía,TUR,Capital Provincia,6766
Na Duang,17.4743,101.98,Tailandia,THA,Capital Provincia,6748
Terezinha,-9.0558,-36.6228,Brasil,BRA,Ciudad,6737
Lincoln,33.5935,-86.1371,Estados Unidos,USA,Ciudad,6781
`Ayn `Isa,36.3858,38.8472,Siria,SYR,Capital Provincia,6730
Charagua,-19.7919,-63.2006,Bolivia,BOL,Ciudad,6780
Mimon,50.6588,14.7248,República Checa,CZE,Ciudad,6369
Kishkenekol,53.6394,72.3439,Kazajistán,KAZ,Ciudad,6779
Groveland,42.752,-71.0149,Estados Unidos,USA,Ciudad,6780
Andimatam,11.3353,79.3758,India,IND,Ciudad,6165
Poggio Rusco,44.9775,11.1192,Italia,ITA,Ciudad,6623
Begunkudar,23.3528,86.0566,India,IND,Ciudad,6347
Melenci,45.5083,20.3169,Serbia,SRB,Ciudad,6737
Bozdogan,37.6728,28.3103,Turquía,TUR,Capital Provincia,6739
Untergrombach,49.0865,8.5542,Alemania,DEU,Ciudad,6139
Dovolnoye,54.4917,79.6736,Rusia,RUS,Ciudad,6774
Sao Jose da Barra,-20.7178,-46.3108,Brasil,BRA,Ciudad,6778
Blainville-sur-Orne,49.2289,-0.3,Francia,FRA,Ciudad,5942
Santa Cruz da Vitoria,-14.9608,-39.8119,Brasil,BRA,Ciudad,6750
Fukuyama,41.43,140.1106,Japón,JPN,Ciudad,6754
Myers Corner,41.5947,-73.8744,Estados Unidos,USA,Ciudad,6777
Ispringen,48.9158,8.6708,Alemania,DEU,Ciudad,6041
Mede,45.1,8.7333,Italia,ITA,Ciudad,6576
Plouguerneau,48.6058,-4.5042,Francia,FRA,Ciudad,6623
Malchow,53.4833,12.4333,Alemania,DEU,Ciudad,6627
Luftkurort Arendsee,52.8767,11.4867,Alemania,DEU,Ciudad,6750
Trappenkamp,54.05,10.2167,Alemania,DEU,Ciudad,5252
Colombier,46.9667,6.8667,Suiza,CHE,Ciudad,5547
Sint-Laureins,51.2333,3.5333,Bélgica,BEL,Ciudad,6684
Parkano,62.0097,23.025,Finlandia,FIN,Capital Provincia,6766
Saint-Zotique,45.25,-74.25,Canadá,CAN,Ciudad,6773
Greifenstein,50.6094,8.2431,Alemania,DEU,Ciudad,6673
